url,page_title,section,content_type,question,answer,raw_text,links_on_page
https://www.ntc.net.np/services/international-roaming,NT | International Roaming,More GSM Services,paragraph,What is the information about 'More GSM Services' from NT | International Roaming?,GSM Prepaid Service GSM Postpaid Service Friends and Family Call Service (FNF),GSM Prepaid Service GSM Postpaid Service Friends and Family Call Service (FNF),eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/ | GSM Prepaid Tariff/Rate: http://www.ntc.net.np/tariff/international-roaming-tariff-gsm-prepaid | Category A: Discounted Tariff/Rate: http://www.ntc.net.np/tariff/discounted-tariff-postpaid-roaming | Category B: Standard Tariff/Rate: http://www.ntc.net.np/tariff/standard-tariff-postpaid-roaming | Data Roaming Pack (for both Postpaid & Prepaid): https://www.ntc.net.np/post/international-roaming-data-package
https://www.ntc.net.np/services/international-roaming,NT | International Roaming,International Roaming (Prepaid & Postpaid),paragraph,What is the information about 'International Roaming (Prepaid & Postpaid)' from NT | International Roaming?,"With an International Roaming service, you can use your NT SIM and number while traveling abroad. Your mobile phone number remains the same, allowing you to make and receive calls from anywhere in the world. Additionally, you can use other services available in your home country while you are abroad. You can activate the roaming service in the following ways: Prepaid customers can activate the service by dialing USSD code *1415*7# or through the NT Mobile App. Postpaid customers can activate the service by dialing USSD code *1415*7# or by visiting the nearest NT counter with a government-authorized ID card. (Note: Postpaid customers need a minimum balance of 5000/- to activate the roaming service. If the balance drops below 3000/-, only data service will be available. Customers already abroad (outside Nepal) can activate their roaming service by emailing at roaming.support@ntc.net.np GSM Prepaid Roaming Tariff/Rate","With an International Roaming service, you can use your NT SIM and number while traveling abroad. Your mobile phone number remains the same, allowing you to make and receive calls from anywhere in the world. Additionally, you can use other services available in your home country while you are abroad. You can activate the roaming service in the following ways: Prepaid customers can activate the service by dialing USSD code *1415*7# or through the NT Mobile App. Postpaid customers can activate the service by dialing USSD code *1415*7# or by visiting the nearest NT counter with a government-authorized ID card. (Note: Postpaid customers need a minimum balance of 5000/- to activate the roaming service. If the balance drops below 3000/-, only data service will be available. Customers already abroad (outside Nepal) can activate their roaming service by emailing at roaming.support@ntc.net.np GSM Prepaid Roaming Tariff/Rate",eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/ | GSM Prepaid Tariff/Rate: http://www.ntc.net.np/tariff/international-roaming-tariff-gsm-prepaid | Category A: Discounted Tariff/Rate: http://www.ntc.net.np/tariff/discounted-tariff-postpaid-roaming | Category B: Standard Tariff/Rate: http://www.ntc.net.np/tariff/standard-tariff-postpaid-roaming | Data Roaming Pack (for both Postpaid & Prepaid): https://www.ntc.net.np/post/international-roaming-data-package
https://www.ntc.net.np/services/international-roaming,NT | International Roaming,GSM Prepaid Tariff/Rate,paragraph,What is the information about 'GSM Prepaid Tariff/Rate' from NT | International Roaming?,GSM Postpaid Roaming Tariffs/Rates,GSM Postpaid Roaming Tariffs/Rates,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/ | GSM Prepaid Tariff/Rate: http://www.ntc.net.np/tariff/international-roaming-tariff-gsm-prepaid | Category A: Discounted Tariff/Rate: http://www.ntc.net.np/tariff/discounted-tariff-postpaid-roaming | Category B: Standard Tariff/Rate: http://www.ntc.net.np/tariff/standard-tariff-postpaid-roaming | Data Roaming Pack (for both Postpaid & Prepaid): https://www.ntc.net.np/post/international-roaming-data-package
https://www.ntc.net.np/services/international-roaming,NT | International Roaming,Join our Newsletters,paragraph,What is the information about 'Join our Newsletters' from NT | International Roaming?,Receive the latest news and exclusive offers © 2026 Nepal Telecom. All Rights Reserved. 4G/LTE Band Check,Receive the latest news and exclusive offers © 2026 Nepal Telecom. All Rights Reserved. 4G/LTE Band Check,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/ | GSM Prepaid Tariff/Rate: http://www.ntc.net.np/tariff/international-roaming-tariff-gsm-prepaid | Category A: Discounted Tariff/Rate: http://www.ntc.net.np/tariff/discounted-tariff-postpaid-roaming | Category B: Standard Tariff/Rate: http://www.ntc.net.np/tariff/standard-tariff-postpaid-roaming | Data Roaming Pack (for both Postpaid & Prepaid): https://www.ntc.net.np/post/international-roaming-data-package
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,S.N. | Service Provider | Address | Service | Contact Number | Contact Person,S.N. | Service Provider | Address | Service | Contact Number | Contact Person,
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"1 | Aakash Tech Pvt. Ltd. | Naxal, KTM | SMS | 9851195578 | Brijesh Gupta","1 | Aakash Tech Pvt. Ltd. | Naxal, KTM | SMS | 9851195578 | Brijesh Gupta",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"2 | Access World Tech Pvt. Ltd. | Patandhoka, Lalitpur | SMS | 9851063321 | Uttam Luitel","2 | Access World Tech Pvt. Ltd. | Patandhoka, Lalitpur | SMS | 9851063321 | Uttam Luitel",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"3 | Easy Digital Service Pvt. Ltd. | Buddhanagar, KTM | SMS | 9851146332 | Narendra Bahadur Chand","3 | Easy Digital Service Pvt. Ltd. | Buddhanagar, KTM | SMS | 9851146332 | Narendra Bahadur Chand",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"4 | EASY SERVICE PVT. LTD | Shankhamul, KTM | SMS | 9851219459 | Surendra chand","4 | EASY SERVICE PVT. LTD | Shankhamul, KTM | SMS | 9851219459 | Surendra chand",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"5 | F1 SOFT INTERNATIONAL | Pulchowk, Lalitpur | SMS | 9841452132 | Santosh Basnet","5 | F1 SOFT INTERNATIONAL | Pulchowk, Lalitpur | SMS | 9841452132 | Santosh Basnet",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"6 | Infocom Solutions Pvt. Ltd. | Hattisar, KTM | SMS | 9741861783 | Anish Bajracharya","6 | Infocom Solutions Pvt. Ltd. | Hattisar, KTM | SMS | 9741861783 | Anish Bajracharya",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"7 | JANAKI TECHNOLOGY PVT. LTD. | Sanepa-02, Lalitpur | SMS | 9849145200 | Manoj Thapa","7 | JANAKI TECHNOLOGY PVT. LTD. | Sanepa-02, Lalitpur | SMS | 9849145200 | Manoj Thapa",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"8 | Jetsons Digital Pvt. Ltd | KTM-11, Tripureshwor | SMS | 9861849475 | Sunil Katwal","8 | Jetsons Digital Pvt. Ltd | KTM-11, Tripureshwor | SMS | 9861849475 | Sunil Katwal",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"9 | Karuna Technology Pvt. Ltd. | Maitidevi, KTM | SMS | 9855065526 | Santosh Aryal","9 | Karuna Technology Pvt. Ltd. | Maitidevi, KTM | SMS | 9855065526 | Santosh Aryal",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"10 | Lotus I.T. Nepal Pvt. Ltd. | Kalikasthan, KTM | USSD | 9851333801 | Arjun Lama","10 | Lotus I.T. Nepal Pvt. Ltd. | Kalikasthan, KTM | USSD | 9851333801 | Arjun Lama",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"11 | MetaCloud Solutions Pvt. Ltd. | KTM-11, Thapathali | SMS | 9767471637 | Surja Bahadur Jyoo","11 | MetaCloud Solutions Pvt. Ltd. | KTM-11, Thapathali | SMS | 9767471637 | Surja Bahadur Jyoo",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"12 | Nitya Shree Developers | Harihar Bhawan, Pulchok | SMS | 9849654318 | Puspendra Khadka","12 | Nitya Shree Developers | Harihar Bhawan, Pulchok | SMS | 9849654318 | Puspendra Khadka",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"13 | ONE UP COMMUNICATION PVT. LTD. | Anamnagar, KTM | SMS | 9851163281 | Nikesh Koirala","13 | ONE UP COMMUNICATION PVT. LTD. | Anamnagar, KTM | SMS | 9851163281 | Nikesh Koirala",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"14 | Rich Tech Pvt. Ltd | KTM-31, Shantinagar | SMS | 9843815980 | Bikash Siwakoti","14 | Rich Tech Pvt. Ltd | KTM-31, Shantinagar | SMS | 9843815980 | Bikash Siwakoti",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"15 | Samaya Technology Pvt. Ltd. | Sitapaila, KTM | SMS | 9851188512 | Bishnu Prasad Sharma","15 | Samaya Technology Pvt. Ltd. | Sitapaila, KTM | SMS | 9851188512 | Bishnu Prasad Sharma",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"16 | Spell Innovation Pvt. Ltd. | Mid-Baneshwor, KTM | SMS | 9848048781 | Dhani Ram Sapkota","16 | Spell Innovation Pvt. Ltd. | Mid-Baneshwor, KTM | SMS | 9848048781 | Dhani Ram Sapkota",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"17 | Summus Tech Pvt. Ltd | KTM-10, New-Baneshwor | USSD | 9851344222 | Yubaraj Prasai","17 | Summus Tech Pvt. Ltd | KTM-10, New-Baneshwor | USSD | 9851344222 | Yubaraj Prasai",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"18 | Swift Technology Private Limited | Panipokhari, KTM | SMS | 9842262163 | Nabaraj Poudel","18 | Swift Technology Private Limited | Panipokhari, KTM | SMS | 9842262163 | Nabaraj Poudel",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"19 | TELENET PVT. LTD | Tripureshwor, KTM | SMS | 9851121453 | Samir Shrestha","19 | TELENET PVT. LTD | Tripureshwor, KTM | SMS | 9851121453 | Samir Shrestha",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,S.N. | Minimum Monthly SMS Alert quota (Volume Range) | Tariff(NRs.) Exclusive of Tax | Required Deposit/Bank Guarantee(NRs.),S.N. | Minimum Monthly SMS Alert quota (Volume Range) | Tariff(NRs.) Exclusive of Tax | Required Deposit/Bank Guarantee(NRs.),
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"1 | 3,000 - 1,00,000 | 0 .50 | 1,00,000","1 | 3,000 - 1,00,000 | 0 .50 | 1,00,000",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"2 | 1,00,001- 10,00,000 | 0 .40 | 1,00,000","2 | 1,00,001- 10,00,000 | 0 .40 | 1,00,000",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"3 | 10,00,001- 30,00,000 | 0 .30 | 1,00,000","3 | 10,00,001- 30,00,000 | 0 .30 | 1,00,000",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"4 | Above 30,00,000 | 0 .20 | 1,00,000","4 | Above 30,00,000 | 0 .20 | 1,00,000",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"1 | 1,000 - 5,00,000 | 0 .30 | Not Required","1 | 1,000 - 5,00,000 | 0 .30 | Not Required",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,S.N. | SMS Volume | Tariff (Excluding Tax) | Validity,S.N. | SMS Volume | Tariff (Excluding Tax) | Validity,
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"1 | 2,000 - 1,00,000 | 0.50 | 3 Month","1 | 2,000 - 1,00,000 | 0.50 | 3 Month",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"2 | 1,00,001 - 5,00,000 | 0.40 | 6 Month","2 | 1,00,001 - 5,00,000 | 0.40 | 6 Month",
https://www.ntc.net.np/services/sms-based-vas-services,NT | SMS Based VAS Services,Table,table,What is the information about 'Table' from NT | SMS Based VAS Services?,"3 | 5,00,001 - 10,00,000 | 0.30 | 9 Month","3 | 5,00,001 - 10,00,000 | 0.30 | 9 Month",
